username	date	retweets	favorites	text	geo	mentions	hashtags	id	permalink
CareerCastHlth	10/9/16 14:50	0	0	Is this a new promotional deal from Taco Bell ? pic.twitter.com/vldAimHGT5				7.85236E+17	https://twitter.com/CareerCastHlth/status/785235957465350145
jasmin_pivaral	10/9/16 14:50	0	1	@leezycastillo are you at Taco Bell ?		@leezycastillo		7.85236E+17	https://twitter.com/jasmin_pivaral/status/785235945347952640
Tabrakadabra	10/9/16 14:49	0	25	Hey Taco Bell ... quesadillas aren't meant to be put in bags any other way than laying down flat...				7.85236E+17	https://twitter.com/Tabrakadabra/status/785235842159644672
breadfarro	10/9/16 14:49	0	0	Do I eat Taco Bell for a 3rd time this weekend				7.85236E+17	https://twitter.com/breadfarro/status/785235772102283264
Fourjay22481	10/9/16 14:49	0	0	@ananavarro @DanaBashCNN Christie will be at Taco Bell . Two-fer night.		@ananavarro @DanaBashCNN		7.85236E+17	https://twitter.com/Fourjay22481/status/785235764795670528
AndyCarlsonShow	10/9/16 14:49	5	11	Brock Osweiler is the human embodiment of spending $40 at Taco Bell .				7.85236E+17	https://twitter.com/AndyCarlsonShow/status/785235733598437377
arrianacisneros	10/9/16 14:49	0	1	@osydney__ @tacobell smh TB Saga put to shame		@osydney__ @tacobell		7.85236E+17	https://twitter.com/arrianacisneros/status/785235718528315392
RelytGG	10/9/16 14:49	0	0	@Buryme_money what's wrong with taco bell		@Buryme_money		7.85236E+17	https://twitter.com/RelytGG/status/785235649041313792
ReviveRhodesia	10/9/16 14:48	0	1	@JuicyBoxBoy my old plug used to work at Taco Bell 					
HurdleAssassin	10/9/16 14:48	0	3	I've been a loyal customer for years now Taco Bell ...you should know by now that it's inconsiderate for you not to put napkins in my bag				7.85236E+17	https://twitter.com/HurdleAssassin/status/785235563007717376
Buryme_money	10/9/16 14:48	0	0	@RelytGG maybe if they didn't smell of fish and taco bell 					
LiveNationPNW	10/9/16 14:48	0	0	Great seats have just been released for tonight's Maroon 5 show at Taco Bell Arena in Boise! Get them here: http:// livemu.sc/2dEvzN4				7.85235E+17	https://twitter.com/LiveNationPNW/status/785235402642685952
jaynesayswhat	10/9/16 14:48	0	1	Order and pay for Taco Bell online then pick up in the drive-thru? What a time to be alive.				7.85235E+17	https://twitter.com/jaynesayswhat/status/785235391653810176
jillian_trace	10/9/16 14:47	0	1	when you are sitting in taco bell and chasing cars comes on and you start crying bc you miss george o'malley				7.85235E+17	https://twitter.com/jillian_trace/status/785235343813570560
EmilyHilligoss	10/9/16 14:47	0	2	*looking at bryce's phone* me: why do you have the taco bell app? bryce: *panics* i only use it to see what's new ok?! me: dedication.				7.85235E+17	https://twitter.com/EmilyHilligoss/status/785235332262424576
CokeMakesMeThin	10/9/16 14:47	0	2	I HAVEN'T HAD TACO BELL SINCE I MOVED.				7.85235E+17	https://twitter.com/CokeMakesMeThin/status/785235320681791488
carobelieber_94	10/9/16 14:47	0	0	No necesitas ir a la Iglesia para ser cristiano. Si vas a Taco Bell 					
jkngmc	10/9/16 14:47	0	0	@tacobell . really it's bad we have to wait...for food like this???? pic.twitter.com/IsELDxMjAU		@tacobell		7.85235E+17	https://twitter.com/jkngmc/status/785235208933023744
SammyJean3825	10/9/16 14:46	0	1	Taco Bell is the one thing I can eat in front of anybody without caring how I look. I will smash that shit without thought				7.85235E+17	https://twitter.com/SammyJean3825/status/785235045455794176
kodacaakes	10/9/16 14:46	0	0	I spend all my tips on the Taco Bell dollar menu then wonder why I'm getting fat				7.85235E+17	https://twitter.com/kodacaakes/status/785234920868163584
dasracistbot	10/9/16 14:46	0	0	We at the Pizza Hut [Nooo!]. We at the Taco Bell [Nooo!]. We at the combination Pizza Hut and Taco Bell . [What?]				7.85235E+17	https://twitter.com/dasracistbot/status/785234912081088512
Ctapia567	10/9/16 14:46	0	0	Quiero Taco Bell				7.85235E+17	https://twitter.com/Ctapia567/status/785234886248439808
turtlecutiee	10/9/16 14:45	0	0	Date idea: pick me up from my house I'll b in PJs					
ccastdesignjobs	10/9/16 14:45	0	0	Is this a new promotional deal from Taco Bell ? pic.twitter.com/dM813lhJvg				7.85235E+17	https://twitter.com/ccastdesignjobs/status/785234739347283968
CareerCastSales	10/9/16 14:45	0	0	Is this a new promotional deal from Taco Bell ? pic.twitter.com/PiZtTF8PJD				7.85235E+17	https://twitter.com/CareerCastSales/status/785234734901301249
CareerCastSvc	10/9/16 14:45	0	0	Is this a new promotional deal from Taco Bell ? pic.twitter.com/fr7WPuv3Y9				7.85235E+17	https://twitter.com/CareerCastSvc/status/785234733923991552
flirtrauhls	10/9/16 14:45	0	0	no necesitas ir a la iglesia para ser cristiano					
__Kassidilla	10/9/16 14:44	0	2	I don't discriminate tho. I like Taco Bell sometimes https:// twitter.com/theciassicjams /status/785223575754211332 ‰Û_				7.85235E+17	https://twitter.com/__Kassidilla/status/785234587786080256
kyuradox	10/9/16 14:44	1	1	@gbygabba welcome to the dark side. Taco bell is my fav.		@gbygabba		7.85235E+17	https://twitter.com/kyuradox/status/785234541703200768
falcon_show	10/9/16 14:44	0	4	Not sure what makes me sadder: Two separate Taco Bell receipts from one weekend					
ImRedrum	10/9/16 14:44	0	0	I liked a @YouTube video http:// youtu.be/okKIBTcU2Ug?a Hacking the Taco Bell Menu to Get up to 50% Off		@YouTube		7.85234E+17	https://twitter.com/ImRedrum/status/785234422387838977
babylaneboy	10/9/16 14:44	1	2	Taco Bell two days in a row					
maddiezwickl	10/9/16 14:43	0	0	Do you think					
Ryry122	10/9/16 14:43	0	0	I really wanna go fuck a Taco Bell w Kim				7.85234E+17	https://twitter.com/Ryry122/status/785234304062238720
RojoCoronado	10/9/16 14:43	0	0	@cabal_tupisto taco bell		@cabal_tupisto		7.85234E+17	https://twitter.com/RojoCoronado/status/785234259694850048
arianaiaariana	10/9/16 14:43	0	1	i need taco bell :(				7.85234E+17	https://twitter.com/arianaiaariana/status/785234240132804608
gbygabba	10/9/16 14:43	0	4	I just had Taco Bell for the first time & I've been sleep af...THIS SHIT FYE				7.85234E+17	https://twitter.com/gbygabba/status/785234180477157377
Kahiyao	10/9/16 14:43	0	1	Scuba diving after Taco Bell when SUDDENLY... https:// twitter.com/shanenewville/ status/785215292477550592 ‰Û_				7.85234E+17	https://twitter.com/Kahiyao/status/785234144947154944
Liquidslap	10/9/16 14:42	0	0	I'm at Taco Bell in Taylor					
New_Jack	10/9/16 14:42	0	0	Worked at Taco Bell . L O V E D that job lol https:// twitter.com/crotch0_0watch a/status/785233573041299457 ‰Û_				7.85234E+17	https://twitter.com/New_Jack/status/785234066601803776
deedeebootayyy	10/9/16 14:41	0	5	Grandma: did you guys rob a Taco Bell ? pic.twitter.com/MbKjN4h1hs				7.85234E+17	https://twitter.com/deedeebootayyy/status/785233746048024576
hakuna_matteo	10/9/16 14:41	0	1	Taco Bell is calling my name rn and I have no way of getting it :-(				7.85234E+17	https://twitter.com/hakuna_matteo/status/785233719175024640
andrew_wintour	10/9/16 14:41	0	0	I want some #tacobell			#tacobell	7.85234E+17	https://twitter.com/andrew_wintour/status/785233714670399490
KingMeshia	10/9/16 14:40	0	0	PSA!! I'm in the drive thru line for Taco Bell				7.85234E+17	https://twitter.com/KingMeshia/status/785233588656672769
MARIAB1EBES	10/9/16 14:40	0	0	No necesitas ir a la Iglesia para ser cristiano. Si vas a Taco Bell 					
kayisthewayy	10/9/16 14:40	0	1	someone bring me taco bell				7.85234E+17	https://twitter.com/kayisthewayy/status/785233508750864384
emerlerberk	10/9/16 14:39	0	1	This guy has been in my Taco Bell for the past 3 hours and he's asleep.				7.85233E+17	https://twitter.com/emerlerberk/status/785233343805874176
Hi__ImParis	10/9/16 14:39	0	0	Why mr 80 ball work at Taco Bell tho sum don't add up				7.85233E+17	https://twitter.com/Hi__ImParis/status/785233343013060608
mikehiggins3000	10/9/16 14:39	0	3	"OK Google Maps. If I search Gastropub"" and you're gonna show me ""In-n-Out Burger"" and "" Taco Bell "					
vnemana	10/9/16 14:39	1	1	I tracked my expenses because I thought I was doing this. Turns out I spend all my money at like Dunkin' Donuts and Taco Bell pic.twitter.com/wOYUSuYA2j				7.85233E+17	https://twitter.com/vnemana/status/785233170526564352
isha_thakkar_	10/9/16 14:38	0	5	@neha_328 taco bell		@neha_328		7.85233E+17	https://twitter.com/isha_thakkar_/status/785233095238705152
ausstinnotexas	10/9/16 14:38	0	0	Taco Bell line is fucking Ridiculous pic.twitter.com/BpLMRrlvKt	Sumter				
FuckLancesLit	10/9/16 14:38	0	1	Finally i can work at Taco Bell and wear FTP at the same time. https:// twitter.com/zacftp/status/ 785232244994547712 ‰Û_	Flowing Wells				
anastasiahaga	10/9/16 14:38	0	1	@tacobell been waiting at the drive thru @Easton					
kayleemuchow	10/9/16 14:38	0	3	Taco Bell sounds REAL good rn				7.85233E+17	https://twitter.com/kayleemuchow/status/785232931904065537
renn_agustin	10/9/16 14:38	0	6	wear it while eating taco bell . dominate the toilet afterwards https:// twitter.com/missginadarlin g/status/785226291695890432 ‰Û_				7.85233E+17	https://twitter.com/renn_agustin/status/785232928733138944
xheybails	10/9/16 14:38	0	1	So hungry and tired of being at work					
Loko_Log	10/9/16 14:37	0	0	Lees or taco bell ?				7.85233E+17	https://twitter.com/Loko_Log/status/785232856318607360
LilMissAroha	10/9/16 14:37	0	0	@Dw5625 taco bell dreaming? https:// twitter.com/foodandwine/st atus/785144465593868289 ‰Û_		@Dw5625		7.85233E+17	https://twitter.com/LilMissAroha/status/785232803558326274
4wayorNoWayy	10/9/16 14:37	0	0	Gotta get me some Taco Bell				7.85233E+17	https://twitter.com/4wayorNoWayy/status/785232738102239232
alaylahmarie	10/9/16 14:37	0	0	can someone please bring me taco bell				7.85233E+17	https://twitter.com/alaylahmarie/status/785232649346437121
jrmstamps	10/9/16 14:36	0	0	I just checked in at Taco Bell with #mPLUSPlaces Download today! http:// bit.ly/gomplaces			#mPLUSPlaces	7.85233E+17	https://twitter.com/jrmstamps/status/785232586293579776
LalaSoBased	10/9/16 14:36	0	5	When your hungry you're friends come in clutch #Rt @TacoBellTeam @tacobell pic.twitter.com/ELx8vQjofH		@TacoBellTeam @tacobell	#Rt	7.85232E+17	https://twitter.com/LalaSoBased/status/785232467238133760
holyholte	10/9/16 14:36	2	22	Last night I drunkenly asked a cop outside of Taco Bell how he felt about black lives matter (or so Im told) and he told me to go eat a taco				7.85232E+17	https://twitter.com/holyholte/status/785232445247488001
LikeeNoOtherr_	10/9/16 14:36	0	0	A nigga saw me in traffic and turned around to follow me to Taco Bell to give me his number. All to get his face broke cause I got a man				7.85232E+17	https://twitter.com/LikeeNoOtherr_/status/785232423965655040
Hannah_bananaa	10/9/16 14:36	1	2	Taco Bell with bae				7.85232E+17	https://twitter.com/Hannah_bananaa/status/785232399256854529
_rxy19	10/9/16 14:36	0	1	Quiero taco bell .				7.85232E+17	https://twitter.com/_rxy19/status/785232381720596481
erica_pribble	10/9/16 14:35	0	1	@tacobell @PatrickRiordan_		@tacobell @PatrickRiordan_		7.85232E+17	https://twitter.com/erica_pribble/status/785232354176487424
AnaTalavera17	10/9/16 14:35	0	0	No necesitas ir a la Iglesia para ser cristiano. Si vas a Taco Bell 					
TheJoshuaMurner	10/9/16 14:35	0	0	@LaurenPisciotta Taco Bell and chill?		@LaurenPisciotta		7.85232E+17	https://twitter.com/TheJoshuaMurner/status/785232251588149248
Kvng_David2k15	10/9/16 14:35	0	0	Taco bell https:// twitter.com/Btenbrook6/sta tus/785231780009775105 ‰Û_				7.85232E+17	https://twitter.com/Kvng_David2k15/status/785232222924091393
patyrios	10/9/16 14:35	0	0	Que dice que como en el S-11 la quisieron secuestrar					
ZSquared___	10/9/16 14:35	0	0	I just ate from a KFC that doubled as a Taco Bell ... I don't think I've ever been so pissed off in my life. It was awful lol				7.85232E+17	https://twitter.com/ZSquared___/status/785232182075883520
maryah__xo	10/9/16 14:35	0	0	I want Taco Bell and froyo	New Britain				
MaleiRikud	10/9/16 14:35	0	1	The anti-chicken-waiving (sic) activists would love this. Next stop: @PerdueChicken @ChickfilA @kfc @ChipotleTweets @tacobell https:// twitter.com/hasidic1/statu s/785154781719433217 ‰Û_		@PerdueChicken @ChickfilA @kfc @ChipotleTweets @tacobell		7.85232E+17	https://twitter.com/MaleiRikud/status/785232133006594048
BobberWCC	10/9/16 14:34	0	2	Stream might start a bit late. I'm busy annihilating my stomach with taco bell .				7.85232E+17	https://twitter.com/BobberWCC/status/785232096704892932
asiabadasia	10/9/16 14:34	0	0	How many packets does it take to finish 1 crunch wrap supreme from Taco Bell ?				7.85232E+17	https://twitter.com/asiabadasia/status/785232006263271424
Awesomechuk	10/9/16 14:34	0	1	I'm really happy I moved to California. But my new Taco Bell is suupppeerrr slloooww. #SoHangry			#SoHangry	7.85232E+17	https://twitter.com/Awesomechuk/status/785231941712814080
myhiendanh	10/9/16 14:34	0	1	@Softnachos taco bell makes u poop		@Softnachos		7.85232E+17	https://twitter.com/myhiendanh/status/785231916161114112
livinlikehayes	10/9/16 14:34	0	3	i've been waiting on my taco bell for like 3 hours i'm gonna die of starvation				7.85232E+17	https://twitter.com/livinlikehayes/status/785231891049877504
_jillianmary	10/9/16 14:34	0	0	if you haven't eaten taco bell while listening to tracy chapman recently					
jazminelisam	10/9/16 14:33	0	0	All I want is to eat taco bell				7.85232E+17	https://twitter.com/jazminelisam/status/785231654088388608
naetaetwo	10/9/16 14:32	0	0	Deep. Still probably hitting up taco bell though pic.twitter.com/Qll9QW8EIM				7.85232E+17	https://twitter.com/naetaetwo/status/785231600711831554
Celiaan_	10/9/16 14:32	0	1	taco bell				7.85232E+17	https://twitter.com/Celiaan_/status/785231585364762624
A_Mak11	10/9/16 14:32	0	1	@LeSeanJames best way to get your Taco Bell	Dearborn				
AzCoyotes86	10/9/16 14:32	0	2	Perfection. @tacobell pic.twitter.com/hbYoHm9uL8		@tacobell		7.85232E+17	https://twitter.com/AzCoyotes86/status/785231566431674368
larkynr	10/9/16 14:32	0	1	The cinnamon twists from Taco Bell are my favorite thing in the entire world. pic.twitter.com/c3ZykZME1Q				7.85232E+17	https://twitter.com/larkynr/status/785231507061366784
anakatalinaa	10/9/16 14:31	1	1	told Kimo I wanted Taco Bell and he went to sleep. #iloveyoumooooorrreeee			#iloveyoumooooorrreeee	7.85231E+17	https://twitter.com/anakatalinaa/status/785231306380541952
Notyourpapii	10/9/16 14:31	0	0	This hoe actually putting her makeup in a taco bell box pic.twitter.com/s4Hj1RN61z				7.85231E+17	https://twitter.com/Notyourpapii/status/785231286822637568
mkam23	10/9/16 14:31	0	2	IDKY but I've been craving Taco Bell				7.85231E+17	https://twitter.com/mkam23/status/785231161522003968
helloiambrit	10/9/16 14:31	2	2	Took my daughter on a @tacobell date. Sorry sweetie... You have no teeth to eat tacos pic.twitter.com/t6q1DQRBVk		@tacobell		7.85231E+17	https://twitter.com/helloiambrit/status/785231112071024640
patyrios	10/9/16 14:30	0	0	Lo que no saben es que para eso tienen quÌ© bilocarse. Porque los amigos decÌ_an que fue a Taco Bell 					
KatyWellhousen	10/9/16 14:30	2	7	I just had Taco Bell and that's my biggest regret from this Vegas trip. We didn't do this right.				7.85231E+17	https://twitter.com/KatyWellhousen/status/785231086796152834
securedbieber	10/9/16 14:30	0	4	im finally getting taco bell cinnamon twists after wanting them for 2 days				7.85231E+17	https://twitter.com/securedbieber/status/785231060980277248
ColinRichards16	10/9/16 14:30	0	3	I'm sure this taco bell in my hand isn't going to kill me any more than that cigarette in yours				7.85231E+17	https://twitter.com/ColinRichards16/status/785231032278802432
CaseyMalone	10/9/16 14:30	0	0	@TrinAndTonic @patbaer do they have a taco bell		@TrinAndTonic @patbaer		7.85231E+17	https://twitter.com/CaseyMalone/status/785231022245969920
cat_a_tonic	10/9/16 14:29	1	8	Taco Bell is playing Sweet Dreams by Marilyn Manson	Tempe				
Softnachos	10/9/16 14:29	0	2	In definite need of like 5 taco bell quesadillas				7.85231E+17	https://twitter.com/Softnachos/status/785230664224210945
Canatsey86	10/9/16 14:28	0	0	I'm at Taco Bell in Murfreesboro					
hipsterkyliee	10/9/16 14:28	0	1	S/O to @___ketchup_ for bringing me Taco Bell to work		@___ketchup_		7.85231E+17	https://twitter.com/hipsterkyliee/status/785230562336256000
PragmaticBent	10/9/16 14:28	0	0	So					
_littlejooee	10/9/16 14:28	1	0	I love Taco Bell				7.8523E+17	https://twitter.com/_littlejooee/status/785230409550352384
MeErikaG	10/9/16 14:27	0	1	SOS need Taco Bell				7.8523E+17	https://twitter.com/MeErikaG/status/785230317514817536
MikeFuckingFord	10/9/16 14:27	0	1	"Sum white dude just ran in Taco Bell an yelled Get er done"" and ran out"""				7.8523E+17	https://twitter.com/MikeFuckingFord/status/785230286883737600
Carstens5Taylor	10/9/16 14:27	0	4	Eating Taco Bell with white shorts on and driving is a complicated task				7.8523E+17	https://twitter.com/Carstens5Taylor/status/785230279510224896
thievey	10/9/16 14:27	0	3	"sign on the AP taco bell just says coming soon.... chicken roll"" and im intrigued"""				7.8523E+17	https://twitter.com/thievey/status/785230171439857664
_JeromeMommy	10/9/16 14:26	0	0	ok Taco Bell				7.8523E+17	https://twitter.com/_JeromeMommy/status/785230011779342336
aydild7	10/9/16 14:26	0	0	Getcha a girl that can do both #tacobell #tacosdecarneasada https:// twitter.com/theciassicjams /status/785223575754211332 ‰Û_			#tacobell #tacosdecarneasada	7.8523E+17	https://twitter.com/aydild7/status/785229997598310402
maynardspearce	10/9/16 14:26	0	0	@MarcusButler I crave Taco Bell like all the time i feel your pain		@MarcusButler		7.8523E+17	https://twitter.com/maynardspearce/status/785229990958927873
rozzzyroo	10/9/16 14:26	1	0	Taco bell is one of my weaknesses				7.8523E+17	https://twitter.com/rozzzyroo/status/785229980137426944
spctrlsightngs	10/9/16 14:26	0	7	me: ew i hate taco bell me: orders the whole menu twice				7.8523E+17	https://twitter.com/spctrlsightngs/status/785229946503528448
arieljenaee	10/9/16 14:26	1	8	When I ask for extra sauce @tacobell that doesn't mean 3 packets instead of 2.. it means as many as you can grab with one hand		@tacobell		7.8523E+17	https://twitter.com/arieljenaee/status/785229852777381888
svckmyfvck_	10/9/16 14:25	0	0	"im crying beto just texted me hey when i get off of work im getting you some taco bell "" it's like he read my mind boi"""				7.8523E+17	https://twitter.com/svckmyfvck_/status/785229670220308480
arpoikadot	10/9/16 14:25	0	0	damn love driving lol. takes me 5 minutes to get to taco bell lmao				7.8523E+17	https://twitter.com/arpoikadot/status/785229627492925440
pagsz81	10/9/16 14:24	0	0	#TacoBell 's #PlaystationVR ad makes them seem pretty ambivalent about the end of humanity... but then					
DeejGUNTHER	10/9/16 14:24	0	0	Long John silvers					
clumzyx	10/9/16 14:24	0	0	Taco Bell for dinner LGI				7.8523E+17	https://twitter.com/clumzyx/status/785229524359413761
DelGrande_10	10/9/16 14:24	0	2	Taco Bell might be the move	Hudson				
spicyisis	10/9/16 14:24	0	2	wish I could eat taco bell everyday :/				7.85229E+17	https://twitter.com/spicyisis/status/785229436614422528
mmandich56	10/9/16 14:24	0	1	I still go to Taco Bell 					
bethanywomack_	10/9/16 14:24	1	3	When people tell me about their horrible roommates...I can't relate: mine just told me she's brining me Taco Bell @calii_mariee		@calii_mariee		7.85229E+17	https://twitter.com/bethanywomack_/status/785229382155657216
yunacaromi	10/9/16 14:24	1	2	me: im going to taco bell do you want anything yosuke: a date me: yeah ive got like 12 dollars				7.85229E+17	https://twitter.com/yunacaromi/status/785229374840721408
DallieLou	10/9/16 14:23	0	5	Nothing anyone says will get me to stop eating Taco Bell and I'm actually ashamed of it				7.85229E+17	https://twitter.com/DallieLou/status/785229294486159361
Shelbaex3	10/9/16 14:22	0	1	Taco Bell always sounds like a great idea until the day after				7.85229E+17	https://twitter.com/Shelbaex3/status/785229083739291648
tgmholt	10/9/16 14:22	0	2	The taco bell app is a thing and it's incredible	Salisbury				
jgwildcatfan	10/9/16 14:22	0	0	I just used Punchcard at Taco Bell 					
jenniferannlee2	10/9/16 14:22	0	0	I just checked in at Taco Bell with #mPLUSPlaces Download today! http:// bit.ly/gomplaces			#mPLUSPlaces	7.85229E+17	https://twitter.com/jenniferannlee2/status/785228991019884544
Iam_a_penguin_	10/9/16 14:22	0	1	@Rubiu5 ME VOY A TACO BELL *amanece en izabal* https:// twitter.com/Iam_a_penguin_ /status/784968796578512896 ‰Û_		@Rubiu5		7.85229E+17	https://twitter.com/Iam_a_penguin_/status/785228972879523840
rachel_emmalee1	10/9/16 14:22	0	4	"I guess extra sour cream please"" translates to ""don't put any sour cream on there"" @tacobell"""		@tacobell		7.85229E+17	https://twitter.com/rachel_emmalee1/status/785228924624130049
NashvilleSwifty	10/9/16 14:22	0	0	When you've worked all day and just want @tacobell but they end up forgetting to put half your order in the bag. #annoyed		@tacobell	#annoyed	7.85229E+17	https://twitter.com/NashvilleSwifty/status/785228882786025473
itsbrandon150	10/9/16 14:22	0	2	@tacobell definitely lost 2 customers today		@tacobell		7.85229E+17	https://twitter.com/itsbrandon150/status/785228864075083776
briiiiii06	10/9/16 14:21	0	3	This is one of those times when I really wish @tacobell delivered		@tacobell		7.85229E+17	https://twitter.com/briiiiii06/status/785228820513030144
katiemuellerx3	10/9/16 14:21	0	10	The only times I've gotten out of bed today was to get IHOP then Taco Bell	Mount Pleasant				
PraveenaRamlal	10/9/16 14:21	0	0	Explain to me how we went McDonald's after Taco Bell fucked us over and this dude falls asleep in the drive thru TWO TIMES				7.85229E+17	https://twitter.com/PraveenaRamlal/status/785228662538964992
TeamBelieberMX	10/9/16 14:21	0	2	No necesitas ir a la Iglesia para ser cristiano. Si vas a Taco Bell 					
Aye_Teka	10/9/16 14:20	0	0	I want some taco bell				7.85229E+17	https://twitter.com/Aye_Teka/status/785228569257447424
ohhayshelby	10/9/16 14:20	0	1	@WeArePalisades thanks. I'll send Taco Bell .		@WeArePalisades		7.85229E+17	https://twitter.com/ohhayshelby/status/785228532653760512
tristanthoo	10/9/16 14:20	1	14	on todays episode of a spider falling on tristan at a taco bell drive through window				7.85228E+17	https://twitter.com/tristanthoo/status/785228498248032256
KevinPHughes	10/9/16 14:20	0	0	I just checked in at Taco Bell with #mPLUSPlaces Download today! http:// bit.ly/gomplaces			#mPLUSPlaces	7.85228E+17	https://twitter.com/KevinPHughes/status/785228355796889600
dewyse_nick	10/9/16 14:19	0	0	@tacobell needs to bring back flatbreads		@tacobell		7.85228E+17	https://twitter.com/dewyse_nick/status/785228206051827714
michelle_yurich	10/9/16 14:19	0	5	Me: OMG there's a Taco Bell ! Matt: NO. pic.twitter.com/LhsFXQxHOw				7.85228E+17	https://twitter.com/michelle_yurich/status/785228184715268096
CarrieBarak	10/9/16 14:19	0	0	I just checked in at Taco Bell with #mPLUSPlaces Download today! http:// bit.ly/gomplaces			#mPLUSPlaces	7.85228E+17	https://twitter.com/CarrieBarak/status/785228157326467072
JShkedy	10/9/16 14:19	0	2	. @tacobell put some offers up on the app.		@tacobell		7.85228E+17	https://twitter.com/JShkedy/status/785228108064362496
itsbrandon150	10/9/16 14:18	0	9	"It's a great day when the manager at @tacobell store 024419 in Harrisburg PA makes fun of my boyfriend's gay accent"" and laughs in his face"""		@tacobell		7.85228E+17	https://twitter.com/itsbrandon150/status/785228009473060864
Camo_Camii	10/9/16 14:18	1	1	@kelllx011 I've never had any problems with lettuce there. The Taco Bell I hate is the one in severna park. They always get my order wrong		@kelllx011		7.85228E+17	https://twitter.com/Camo_Camii/status/785227984630349825
kidrauhl_vzla	10/9/16 14:18	2	2	No necesitas ir a la Iglesia para ser cristiano. Si vas a Taco Bell 					
moanaye	10/9/16 14:18	1	5	"Lady at the taco bell drive-thru gon tell me I see you almost everyday"" OKAY bitch"					
elinvisiblesoyo	10/9/16 14:17	0	0	Taco Bell es una soda del mercado!				7.85228E+17	https://twitter.com/elinvisiblesoyo/status/785227815843012608
ImInSynx	10/9/16 14:17	0	1	Mood Bc Mom Came Thru wit that Tacobell pic.twitter.com/2tQukWHK8c				7.85228E+17	https://twitter.com/ImInSynx/status/785227796352077824
subtlepatterns	10/9/16 14:17	0	2	"Guy at Taco Bell explaining to his presumed date about how his crazy ex has poisoned"" his children. Quite a strategy"					
maddie_goodrich	10/9/16 14:17	0	0	WHY DOES IT TAKE 30 MINUTES TO GET FOOD AT TACO BELL				7.85228E+17	https://twitter.com/maddie_goodrich/status/785227602654998528
Dat_Vi	10/9/16 14:16	0	0	Taco bell inc pic.twitter.com/B11RJDhtKD				7.85228E+17	https://twitter.com/Dat_Vi/status/785227552239579136
ADreamerALiar	10/9/16 14:16	0	2	I want to try Taco Bell tonight.				7.85227E+17	https://twitter.com/ADreamerALiar/status/785227466470256640
Reckk_Squad	10/9/16 14:15	0	0	Me n kp just ate Taco Bell we out here boomin the city up				7.85227E+17	https://twitter.com/Reckk_Squad/status/785227330658693125
BinderLexi	10/9/16 14:15	1	7	*movie blind side ends Miah: so did the Touhy's really own a chain of taco bell down south? Me: ..... @petersonmiah5		@petersonmiah5		7.85227E+17	https://twitter.com/BinderLexi/status/785227304477659136
amweeks	10/9/16 14:15	0	0	Giveaway - $15 Taco Bell Gift Card for September 19th! http:// ln.is/www.gaynycdad. com/20/AvPXH ‰Û_ via @gaynycdad		@gaynycdad		7.85227E+17	https://twitter.com/amweeks/status/785227228867166208
_legallyBLACK	10/9/16 14:15	0	0	Had chipotle for the first time today					
bellefischer	10/9/16 14:15	1	14	I get more dressed up to go to Taco Bell than school				7.85227E+17	https://twitter.com/bellefischer/status/785227145647890432
Kaiins97	10/9/16 14:15	0	4	Swear I just witness some nigga straight up quit at Taco Bell lmao				7.85227E+17	https://twitter.com/Kaiins97/status/785227091612569600
__Vegaa	10/9/16 14:14	0	1	I really hate Taco Bell right now for taking my girl away from me				7.85227E+17	https://twitter.com/__Vegaa/status/785227014789750784
100soft	10/9/16 14:14	1	4	was just thinking about that MC Hammer Taco Bell commercial where he uses inflatable hammer pants 2 get to the Bell. https://www. youtube.com/watch?v=Z4K9HD nzVQM ‰Û_				7.85227E+17	https://twitter.com/100soft/status/785226852356935680
Nickamazizing	10/9/16 14:12	1	3	I have a Taco Bell obsession	Manassas				
psighlock	10/9/16 14:12	0	0	@panbucky taco bell always sounds good		@panbucky		7.85227E+17	https://twitter.com/psighlock/status/785226501595725826
Katelyn_Seals	10/9/16 14:12	0	0	FUCK TACO BELL	Coldwater				
BrettBaxendale1	10/9/16 14:12	0	1	@FabioDrake I actually like Taco Bell now		@FabioDrake		7.85226E+17	https://twitter.com/BrettBaxendale1/status/785226444272119808
ilyke_net	10/9/16 14:12	0	0	His first words? ‰ÛÏI want Taco Bell .‰Û http:// po.st/O2HtAo				7.85226E+17	https://twitter.com/ilyke_net/status/785226378459226112
Neilsondoe	10/9/16 14:12	0	0	My family is gonna run Taco Bell into the ground.				7.85226E+17	https://twitter.com/Neilsondoe/status/785226354832789504
sebdabs	10/9/16 14:12	0	0	i was going to taco bell but i ended up at walmart instead so now i REALLY dont know what to get				7.85226E+17	https://twitter.com/sebdabs/status/785226333706002432
MissGinaDarling	10/9/16 14:11	163	834	"I wanna wear Barbell Brigade but I don't workout. I wanna make  Taco Bell Brigade. Dominate Sometimes."""""				7.85226E+17	https://twitter.com/MissGinaDarling/status/785226291695890432
Mike11058	10/9/16 14:11	0	0	. @GoldGloveTV just saw the taco bell ad. How much free taco bell they give you		@GoldGloveTV		7.85226E+17	https://twitter.com/Mike11058/status/785226288768311296
descarhada	10/9/16 14:11	1	1	*pide un taxi a A TACO BELL !* https:// twitter.com/Frijolero_gt/s tatus/785163541024116736 ‰Û_				7.85226E+17	https://twitter.com/descarhada/status/785226248410636288
chainmail_bbgrl	10/9/16 14:11	0	0	So why is he sitting in the taco bell parking lot				7.85226E+17	https://twitter.com/chainmail_bbgrl/status/785226134527016960
